day_avg_dwell,day_of_week,lat,long,off,on,route,stop_name,total,trip_avg_dwell,unique_stop_number
10.9,WEEKDAY,39.945823,-82.894838,8,19,1,E LIVINGSTON AVE & BEECH,27,0.1,1978
32.1,WEEKDAY,39.94598,-82.897689,28,74,1,E LIVINGSTON AVE & COURT,102,0.4,1979
43.6,WEEKDAY,39.945848,-82.897739,42,44,23,E LIVINGSTON AVE & COURT,87,0.7,1979
3.7,WEEKDAY,39.912369,-82.96049,11,1,4,KOEBEL & EDSEL AVE,12,0.1,2126
6.0,WEEKDAY,39.912138,-82.957147,13,1,4,KOEBEL RD & FAIRWOOD AVE,14,0.2,2127
2.4,WEEKDAY,39.908918,-82.957115,5,0,4,FAIRWOOD AVE & FABER AVE,5,0.1,2128
5.2,WEEKDAY,39.904986,-82.957422,13,0,4,FAIRWOOD AVE & WATKINS R,13,0.1,2130
0.4,WEEKDAY,40.030406,-83.15388,1,0,32,CEMETERY RD & NORWICH ST,1,0.0,5557
13.5,WEEKDAY,39.977499,-82.945842,6,22,7,N NELSON RD & MARYLAND A,28,0.2,5072
25.4,WEEKDAY,40.064867,-82.970392,5,29,8,RED ROBIN RD & TAMARACK,33,0.4,5074
6.3,WEEKDAY,40.06504,-82.972993,2,7,8,RED ROBIN RD & ROCKCASTL,9,0.1,5075
12.9,WEEKDAY,39.942761,-83.091037,4,20,6,SULLIVANT AVE & DERRER R,24,0.4,4970
9.4,WEEKDAY,39.928391,-83.090501,17,3,9,DEMOREST RD & CLIME RD,20,0.3,4973
0.9,WEEKDAY,39.891013,-83.08045,1,0,3,RICHARD AVE & SOUTHWEST,1,0.0,4987
3.5,WEEKDAY,39.890624,-83.083532,6,1,3,SOUTHWEST BLVD & SHELDON,8,0.1,4988
4.6,WEEKDAY,39.920684,-83.127062,10,2,9,1443 GEORGESVILLE RD,12,0.2,7332
36.3,WEEKDAY,39.957431,-82.945422,37,59,2,E MAIN ST & HOLTZMAN AVE,96,0.5,4934
0.2,WEEKDAY,40.00842,-83.153544,0,0,71,HILLIARD ROME & WHISPERI,0,0.0,5611
12.7,WEEKDAY,39.982717,-82.815077,4,16,10,E BROAD ST & REYNOLDSBUR,20,0.3,5622
1.4,WEEKDAY,40.064152,-83.067276,4,0,72,BETHEL RD & REED RD,4,0.2,5750
3.0,WEEKDAY,40.063973,-83.062525,9,3,1,BETHEL RD & PORTLAND ST,11,0.1,5751
1.2,WEEKDAY,40.063987,-83.062545,4,0,72,BETHEL RD & PORTLAND ST,4,0.2,5751
1.6,WEEKDAY,40.110331,-82.936599,0,4,43,W SCHROCK RD & PARK MEAD,4,0.5,5754
0.1,WEEKDAY,40.11054,-82.942212,0,0,43,W SCHROCK RD & COOPER RD,0,0.0,5757
0.6,WEEKDAY,40.077872,-83.047538,0,1,74,LINWORTH RD & ROCKY RILL,1,0.3,5710
0.0,WEEKDAY,40.067742,-83.040414,0,0,74,LINWORTH RD & SHARON HIL,0,0.0,5712
0.8,WEEKDAY,40.061617,-83.036582,0,2,74,OLENTANGY RIVER RD & BET,2,0.4,5713
3.7,WEEKDAY,39.997994,-82.930152,7,1,7,N CASSADY AVE & DEMONYE,8,0.1,5717
3.2,WEEKDAY,40.026338,-83.091108,30,0,73,RIVERSIDE DR & NOTTINGHA,31,0.4,5719
3.3,WEEKDAY,40.063829,-83.061793,3,6,1,BETHEL RD & PORTLAND ST,9,0.1,5772
1.1,WEEKDAY,40.063817,-83.061806,0,3,72,BETHEL RD & PORTLAND ST,3,0.1,5772
13.6,WEEKDAY,40.063668,-83.057642,20,8,1,BETHEL RD & GODOWN RD,29,0.3,5781
1.1,WEEKDAY,40.06372,-83.057695,4,0,72,BETHEL RD & GODOWN RD,4,0.1,5781
1.0,WEEKDAY,40.043458,-82.916662,2,0,7,3400 MORSE CROSSING,2,0.0,5785
7.2,WEEKDAY,40.029425,-82.910677,7,14,23,STELZER RD & GOVERNORS C,22,0.1,5733
6.8,WEEKDAY,39.964436,-82.998433,8,0,73,N 3RD ST & E GAY ST,8,0.6,4113
6.6,WEEKDAY,40.030066,-82.910452,25,3,7,STELZER RD & MIDDLEMORE,29,0.2,5734
8.8,WEEKDAY,40.030045,-82.910472,14,13,23,STELZER RD & MIDDLEMORE,27,0.1,5734
6.7,WEEKDAY,40.09838,-83.124701,6,1,33,FRANTZ RD & W BRIDGE ST,7,0.4,5739
1.4,WEEKDAY,40.098341,-83.124861,0,2,73,FRANTZ RD & W BRIDGE ST,2,0.5,5739
2.4,WEEKDAY,40.043442,-82.916678,8,0,23,3400 MORSE CROSSING,8,0.0,5785
0.8,WEEKDAY,40.043452,-82.916671,2,0,32,3400 MORSE CROSSING,3,0.0,5785
2.5,WEEKDAY,40.046258,-82.919818,1,2,7,3425 MORSE CROSSING,3,0.1,5791
4.7,WEEKDAY,40.046196,-82.919787,3,9,23,3425 MORSE CROSSING,12,0.1,5791
1.8,WEEKDAY,40.046253,-82.919786,1,2,32,3425 MORSE CROSSING,3,0.0,5791
11.4,WEEKDAY,39.967431,-82.95452,31,6,10,E BROAD ST & FRANKLIN PA,37,0.1,5805
25.9,WEEKDAY,39.967682,-82.953655,11,60,10,E BROAD ST & BRUNSON AVE,71,0.3,5806
0.5,WEEKDAY,40.06664,-83.098089,1,0,21,3011 HAYDEN RD,1,0.0,5810
0.3,WEEKDAY,40.066705,-83.0981,0,1,72,3011 HAYDEN RD,1,0.0,5810
1.7,WEEKDAY,40.068048,-83.102174,1,3,21,3111 HAYDEN RD,4,0.1,5813
5.1,WEEKDAY,39.979064,-82.962924,3,5,11,LEONARD AVE & OSU CAREPO,8,0.3,5652
0.5,WEEKDAY,39.977489,-82.836435,0,1,25,MCNAUGHTEN RD & GANSE LN,1,0.0,5660
10.7,WEEKDAY,39.889348,-82.997589,2,19,8,S HIGH ST & HIGHVIEW BLV,21,0.3,5663
11.4,WEEKDAY,39.889287,-82.99793,25,2,8,S HIGH ST & HIGHVIEW BLV,27,0.3,5664
6.9,WEEKDAY,40.001033,-82.929923,10,6,7,1500 N CASSADY AVE,16,0.2,5666
0.3,WEEKDAY,39.886149,-83.056629,0,0,61,GANTZ RD & BROOKHAM DR,0,0.1,5873
0.3,WEEKDAY,40.08603,-82.950923,0,0,43,CLEVELAND AVE & STATE RO,1,0.1,5874
39.7,WEEKDAY,40.086077,-82.950907,23,11,101,CLEVELAND AVE & STATE RO,34,1.0,5874
4.6,WEEKDAY,40.084672,-82.951009,5,3,101,CLEVELAND AVE & STATE RO,8,0.1,5875
0.8,WEEKDAY,39.890916,-83.055822,0,1,61,SOUTHPARK PL & GANTZ RD,1,0.2,5878
0.3,WEEKDAY,40.076221,-83.140429,1,0,73,EMERALD PKWY & STERLING,1,0.1,5765
0.9,WEEKDAY,40.08037,-83.14148,3,0,73,EMERALD PKWY & GLENDON C,3,0.3,5766
9.4,WEEKDAY,39.95775,-82.96698,17,13,2,E MAIN ST & WILSON AVE,30,0.1,5768
2.2,WEEKDAY,40.063956,-83.066013,1,6,1,BETHEL RD & REED RD,6,0.1,5771
1.0,WEEKDAY,40.063943,-83.066021,0,3,72,BETHEL RD & REED RD,3,0.1,5771
0.6,WEEKDAY,40.066893,-83.098265,0,1,21,HAYDEN RD & DONNYLANE BL,1,0.0,5816
0.1,WEEKDAY,40.066833,-83.098254,0,0,72,HAYDEN RD & DONNYLANE BL,0,0.0,5816
1.3,WEEKDAY,40.008167,-82.864962,1,2,25,MORRISON RD & WATERBURY,3,0.1,5839
1.2,WEEKDAY,39.986834,-83.07231,4,0,5,W 5TH AVE & RUNAWAY BAY,4,0.0,5854
3.7,WEEKDAY,39.985666,-83.073849,6,1,5,W 5TH AVE & SEAPORT,7,0.1,5855
1.4,WEEKDAY,40.043237,-82.916782,0,2,7,MORSE CROSSING & R E HAR,2,0.0,5792
2.1,WEEKDAY,40.04326,-82.916776,0,6,23,MORSE CROSSING & R E HAR,6,0.0,5792
2.8,WEEKDAY,40.043255,-82.916786,0,4,32,MORSE CROSSING & R E HAR,4,0.1,5792
2.9,WEEKDAY,39.992291,-83.019541,3,1,22,MEDICAL CENTER DR & OLD,5,0.1,5795
4.3,WEEKDAY,39.992322,-83.01955,3,4,31,MEDICAL CENTER DR & OLD,8,0.1,5795
0.9,WEEKDAY,40.013596,-83.153425,2,0,71,HILLIARD ROME RD & SPRIN,2,0.1,5904
0.3,WEEKDAY,40.013511,-83.15356,1,0,21,HILLIARD ROME RD & HYDE,1,0.0,5905
0.7,WEEKDAY,40.01352,-83.153537,0,1,71,HILLIARD ROME RD & HYDE,1,0.1,5905
115.0,WEEKDAY,39.964322,-83.000988,142,91,1,N HIGH ST & E LONG ST,233,1.4,5910
114.4,WEEKDAY,39.964319,-83.000991,143,125,2,N HIGH ST & E LONG ST,268,1.4,5910
4.5,WEEKDAY,40.020638,-82.919031,6,5,7,3433 AGLER RD,11,0.1,5885
3.7,WEEKDAY,40.020685,-82.919047,3,6,7,3433 AGLER RD,8,0.1,5886
3.4,WEEKDAY,39.830616,-82.925295,6,2,22,PORT RD & LONDON GROVEPO,8,0.1,5894
1.0,WEEKDAY,39.830532,-82.92525,2,0,24,PORT RD & LONDON GROVEPO,2,0.1,5894
0.1,WEEKDAY,40.013575,-83.153427,0,0,21,HILLIARD ROME RD & SPRIN,0,0.0,5904
1.6,WEEKDAY,39.996803,-83.011394,0,3,151,153 W 12TH AVE - HALE HA,3,0.1,5742
51.9,WEEKDAY,39.995955,-83.014708,64,44,8,NEIL AVE & W 11TH AVE,109,0.8,5743
18.8,WEEKDAY,39.996067,-83.01436,10,14,22,NEIL AVE & W 11TH AVE,25,0.5,5743
30.7,WEEKDAY,39.995964,-83.014695,64,39,31,NEIL AVE & W 11TH AVE,103,0.9,5743
2.1,WEEKDAY,40.064136,-83.067303,7,1,1,BETHEL RD & REED RD,7,0.1,5750
2.2,WEEKDAY,39.992986,-83.083051,2,1,5,3235 MCKINLEY AVE,3,0.1,5856
3.9,WEEKDAY,39.98253,-83.134884,22,2,5,5110 TRABUE RD,24,0.2,5857
6.9,WEEKDAY,39.982495,-83.134706,1,18,5,5101 TRABUE RD,19,0.4,5859
11.7,WEEKDAY,39.993092,-83.091092,2,4,5,TRABUE RD & N HAGUE AVE,6,0.3,5860
1.3,WEEKDAY,39.880971,-83.055867,2,1,61,GANTZ RD W & OHIO DR,3,0.3,5872
10.3,WEEKDAY,39.964404,-83.000983,1,20,45,N HIGH ST & E LONG ST,21,1.0,5910
2.3,WEEKDAY,39.964362,-83.000971,0,3,46,N HIGH ST & E LONG ST,3,1.2,5910
117.6,WEEKDAY,39.964362,-83.001034,30,204,101,N HIGH ST & E LONG ST,234,1.3,5910
51.7,WEEKDAY,39.964325,-83.000998,14,53,102,N HIGH ST & E LONG ST,67,1.3,5910
77.5,WEEKDAY,39.964361,-83.001001,121,72,121,N HIGH ST & E LONG ST,193,0.8,5910
1.0,WEEKDAY,40.110218,-82.936481,2,0,43,W SCHROCK RD & PARK MEAD,3,0.3,5758
0.1,WEEKDAY,40.110705,-82.943159,0,0,43,W SCHROCK RD & COOPER RD,0,0.0,5761
0.5,WEEKDAY,40.110822,-82.943365,0,1,101,W SCHROCK RD & COOPER RD,1,0.0,5761
1.8,WEEKDAY,40.080573,-83.141938,0,4,73,EMERALD PKWY & GLENDON C,4,0.6,5763
0.9,WEEKDAY,40.076181,-83.140583,0,1,73,EMERALD PKWY & TUTTLE CR,1,0.3,5764
10.7,WEEKDAY,40.060365,-82.968031,15,15,34,MORSE RD & HEATON RD,30,0.2,5956
5.8,WEEKDAY,40.059942,-82.958122,8,11,34,MORSE RD & MALIN ST,19,0.1,5957
4.3,WEEKDAY,40.0597,-82.957181,10,7,34,MORSE RD & MALIN ST,16,0.1,5958
12.9,WEEKDAY,40.057908,-82.919215,2,16,34,MORSE RD & MORSE CROSSIN,19,0.2,5959
1.9,WEEKDAY,40.058126,-82.919151,0,4,35,MORSE RD & MORSE CROSSIN,4,0.1,5959
2.2,WEEKDAY,39.891962,-83.051115,3,2,61,SOUTHPARK PL FIRST STOP,4,0.5,5879
0.6,WEEKDAY,39.893014,-83.051856,0,1,61,SOUTHPARK PL THIRD STOP,1,0.2,5880
0.2,WEEKDAY,39.890978,-83.0558,0,0,61,SOUTHPARK PL & GANTZ RD,0,0.0,5881
0.0,WEEKDAY,39.885755,-83.056604,0,0,61,GANTZ RD W & BROOKHAM DR,0,0.0,5882
1.0,WEEKDAY,39.880783,-83.055977,0,2,61,GANTZ RD & OHIO DR,2,0.2,5883
28.1,WEEKDAY,40.060474,-82.97148,77,31,34,MORSE RD & TAMARACK BLVD,108,0.4,5963
16.3,WEEKDAY,40.059893,-82.961321,20,30,34,MORSE RD & WALFORD ST,50,0.3,5964
16.5,WEEKDAY,40.05895,-82.938021,12,26,34,MORSE RD & WESTERVILLE R,38,0.3,5965
16.3,WEEKDAY,40.060577,-82.974722,21,17,34,1700 MORSE RD,38,0.3,5968
26.0,WEEKDAY,40.060236,-82.970376,13,65,34,MORSE RD & TAMARACK BLVD,78,0.4,5969
3.0,WEEKDAY,40.068053,-83.102133,0,7,72,3111 HAYDEN RD,7,0.4,5813
1.0,WEEKDAY,40.041405,-83.018558,0,1,131,N HIGH ST & CHATHAM RD,1,0.1,1277
3.7,WEEKDAY,40.040351,-83.018258,2,8,2,N HIGH ST & AMAZON PL,10,0.0,1278
3.9,WEEKDAY,40.020815,-82.921942,4,5,7,AGLER RD & CORBAN COMMON,9,0.1,6358
865.5,WEEKDAY,40.032223,-83.032121,63,77,1,RIVERSIDE HOSPITAL,140,11.1,6364
58.0,WEEKDAY,39.954217,-82.999029,116,94,1,S HIGH ST & E MOUND ST,210,0.7,6370
57.2,WEEKDAY,39.954227,-82.999019,179,50,8,S HIGH ST & E MOUND ST,229,0.9,6370
4.2,WEEKDAY,40.056574,-82.918528,20,2,34,MORSE CROSSING & MORSE R,22,0.1,6289
2.9,WEEKDAY,39.956757,-83.093975,6,1,5,WILSON RD & SOLDANO BLVD,6,0.2,6293
6.9,WEEKDAY,40.037042,-82.947902,12,3,32,INNIS RD & BOYLESTON BLV,15,0.2,6295
6.3,WEEKDAY,39.980792,-82.830851,12,2,10,E BROAD ST & OUTERBELT S,14,0.2,6297
5.0,WEEKDAY,39.980934,-82.830881,1,8,10,E BROAD ST & OUTERBELT S,9,0.1,6298
10.2,WEEKDAY,39.968308,-83.003753,31,6,3,N FRONT ST & NATIONWIDE,36,0.3,6321
4.2,WEEKDAY,39.968301,-83.003603,4,4,6,N FRONT ST & NATIONWIDE,8,0.1,6321
21.6,WEEKDAY,39.968341,-83.003768,44,6,8,N FRONT ST & NATIONWIDE,50,0.3,6321
3.9,WEEKDAY,39.968265,-83.003544,7,2,9,N FRONT ST & NATIONWIDE,9,0.1,6321
5.2,WEEKDAY,39.968292,-83.003613,101,1,72,N FRONT ST & NATIONWIDE,102,0.7,6321
0.6,WEEKDAY,39.982355,-83.1043,0,1,5,N WILSON RD & GRIMES DR,1,0.0,7389
0.6,WEEKDAY,39.982198,-83.104403,1,0,5,N WILSON RD & GRIMES DR,1,0.0,7390
5.3,WEEKDAY,39.979229,-83.102647,4,5,5,N WILSON RD & TWIN CREEK,9,0.3,7391
0.6,WEEKDAY,40.031521,-82.865417,1,0,24,500 N HAMILTON RD,1,0.0,7353
1.0,WEEKDAY,40.0373,-82.864933,1,0,24,HAMILTON RD & JOHNSTOWN,1,0.0,7354
2.1,WEEKDAY,40.042475,-82.864541,3,2,24,920 N HAMILTON RD,5,0.1,7355
4.4,WEEKDAY,40.046035,-82.864272,2,2,24,N HAMILTON RD & BEECHER,5,0.1,7356
8.1,WEEKDAY,40.04929,-82.864027,3,3,24,N HAMILTON RD & SHAGBARK,6,0.2,7357
0.9,WEEKDAY,40.057205,-83.000546,2,0,4,INDIANOLA AVE & E BEAUMO,3,0.0,1458
8.9,WEEKDAY,40.002145,-82.998536,19,5,4,N 4TH ST & E 18TH AVE,24,0.2,1428
0.3,WEEKDAY,40.10346,-83.049127,1,0,74,SNOUFFER RD & LAUREN PL,1,0.2,4166
25.2,WEEKDAY,39.968079,-82.987634,41,14,7,E SPRING ST & MOUNT VERN,54,0.4,4167
10.4,WEEKDAY,39.968075,-82.987638,7,8,9,E SPRING ST & MOUNT VERN,15,0.4,4167
2.4,WEEKDAY,40.030912,-83.049427,0,6,1,KENNY RD & RUE DE FLEUR,6,0.1,6039
0.5,WEEKDAY,40.030929,-83.049458,0,1,72,KENNY RD & RUE DE FLEUR,1,0.1,6039
11.8,WEEKDAY,39.963787,-82.996456,10,14,3,N 4TH ST & E GAY ST,23,0.3,6041
3.3,WEEKDAY,40.011219,-82.943135,4,5,31,2501 MOCK RD,9,0.1,6092
3.8,WEEKDAY,40.011249,-82.943103,4,5,31,2501 MOCK RD,8,0.1,6093
4.8,WEEKDAY,40.073022,-83.138894,3,7,21,BRITTON PKWY & HIRTH RD,10,0.3,6096
16.6,WEEKDAY,39.972347,-82.909843,32,11,10,E BROAD ST & S HAMPTON R,43,0.2,6175
3.6,WEEKDAY,40.025328,-82.911031,2,7,7,STELZER RD & CODET RD,9,0.1,6179
2.6,WEEKDAY,40.025338,-82.911015,4,5,23,STELZER RD & CODET RD,9,0.0,6179
2.8,WEEKDAY,40.025436,-82.910843,7,1,7,STELZER RD & CODET RD,9,0.1,6180
2.2,WEEKDAY,40.025438,-82.910855,3,4,23,STELZER RD & CODET RD,7,0.0,6180
2.9,WEEKDAY,40.026705,-82.940015,2,4,9,AGLER RD & CLUB HOUSE DR,6,0.1,6181
1.9,WEEKDAY,40.026641,-82.940131,4,2,9,AGLER RD & CLUB HOUSE DR,6,0.1,6182
1.6,WEEKDAY,39.963773,-82.996546,4,0,52,N 4TH ST & E GAY ST,4,0.5,6041
1.8,WEEKDAY,39.963746,-82.996479,5,0,61,N 4TH ST & E GAY ST,5,0.3,6041
4.8,WEEKDAY,39.963755,-82.996553,0,13,71,N 4TH ST & E GAY ST,13,0.5,6041
6.4,WEEKDAY,39.963756,-82.996544,0,15,72,N 4TH ST & E GAY ST,15,0.6,6041
6.8,WEEKDAY,39.963748,-82.996525,0,16,73,N 4TH ST & E GAY ST,16,0.6,6041
1.7,WEEKDAY,40.077128,-83.123848,1,2,21,TUTTLE CROSSING BLVD & F,3,0.1,6206
35.5,WEEKDAY,40.00067,-82.975411,104,72,101,CLEVELAND AVE & E 17TH A,176,0.4,1104
13.3,WEEKDAY,39.980246,-82.837096,6,19,10,E BROAD ST & MCNAUGHTEN,25,0.3,6384
3.7,WEEKDAY,39.980079,-82.837166,8,3,25,E BROAD ST & MCNAUGHTEN,11,0.2,6384
6.7,WEEKDAY,40.071305,-83.019127,13,1,33,N HIGH ST & W KANAWHA AV,14,0.2,1263
3.3,WEEKDAY,40.060712,-83.075122,3,6,33,DIERKER RD & PARK RUN DR,9,0.1,6861
1.8,WEEKDAY,40.067417,-83.019298,0,3,11,N HIGH ST & FENWAY RD,4,0.1,1264
4.3,WEEKDAY,40.067275,-83.019318,1,4,33,N HIGH ST & FENWAY RD,4,0.1,1264
17.9,WEEKDAY,40.070927,-83.019015,4,4,33,N HIGH ST & E KANAWHA AV,8,0.5,1225
5.3,WEEKDAY,40.07095,-83.018997,11,5,102,N HIGH ST & E KANAWHA AV,16,0.1,1225
8.3,WEEKDAY,39.988987,-83.047555,14,2,5,W 5TH AVE & FAIRVIEW AVE,16,0.1,1533
0.3,WEEKDAY,39.897866,-82.929516,1,0,4,ALUM CREEK DR & NEW WORL,1,0.0,6916
0.5,WEEKDAY,39.897861,-82.929511,1,0,22,ALUM CREEK DR & NEW WORL,1,0.0,6916
1.7,WEEKDAY,39.895231,-82.929733,4,0,4,ALUM CREEK DR & CREEKWAY,5,0.0,6917
1.2,WEEKDAY,39.942894,-83.138113,2,2,21,SULLIVANT AVE & INAH AVE,3,0.1,6756
1.5,WEEKDAY,39.943021,-83.138625,1,3,21,SULLIVANT AVE & INAH AVE,4,0.1,6757
1.3,WEEKDAY,39.9447,-83.147021,1,2,21,SULLIVANT AVE & WESTWOOD,3,0.1,6758
8.0,WEEKDAY,39.967739,-83.000896,7,1,152,E CHESTNUT ST & N HIGH S,8,0.2,6768
1.0,WEEKDAY,40.07269,-82.951902,2,1,6,CLEVELAND AVE & WALLCRES,3,0.0,6772
13.2,WEEKDAY,39.889577,-82.930015,3,7,4,ALUM CREEK DR & WILLIAMS,9,0.3,6925
3.6,WEEKDAY,40.032795,-83.131404,5,2,21,BRITTON PKWY & CEMETERY,7,0.2,7707
1.0,WEEKDAY,39.891831,-82.930015,3,1,22,ALUM CREEK DR & WHIMSWIL,4,0.0,6920
0.0,WEEKDAY,39.888772,-82.927357,0,0,4,MILLSTONE RD & WILLIAMS,0,0.0,6921
0.5,WEEKDAY,39.887063,-82.927474,1,0,4,MILLSTONE RD & MILLRACE,1,0.0,6922
2.0,WEEKDAY,39.885995,-82.928106,3,1,4,THIMBLEBERRY RD & MILLST,4,0.1,6923
0.3,WEEKDAY,39.911134,-82.928715,1,0,22,ALUM CREEK DR & KOEBEL R,1,0.0,6910
0.8,WEEKDAY,39.908952,-82.928457,0,1,22,ALUM CREEK DR & GLENLEA,2,0.0,6911
0.7,WEEKDAY,39.908939,-82.928611,1,1,22,ALUM CREEK DR & GLENLEA,2,0.0,6912
2.0,WEEKDAY,39.90667,-82.928621,0,5,22,ALUM CREEK DR & WATKINS,5,0.1,6913
1.8,WEEKDAY,39.906093,-82.928821,7,1,22,ALUM CREEK DR & WATKINS,7,0.0,6914
2.0,WEEKDAY,39.999889,-82.852738,3,3,25,TECHCENTER DR & AEP,6,0.1,6941
36.2,WEEKDAY,40.024369,-83.026197,12,103,1,OLENTANGY RIVER RD & RIV,115,0.5,6945
7.3,WEEKDAY,39.86761,-82.935503,27,2,22,ALUM CREEK DR & GROVEPOR,28,0.2,6947
0.9,WEEKDAY,39.985444,-83.155189,0,2,71,TANGLEWOOD PARK BLVD & W,2,0.1,6949
0.5,WEEKDAY,39.985871,-83.155005,2,0,71,TANGLEWOOD PARK BLVD & W,2,0.1,6950
3.1,WEEKDAY,39.91283,-82.832481,0,5,5,REFUGEE RD & BRICE RD,5,0.1,6958
6.8,WEEKDAY,39.883229,-83.091887,14,5,3,COLUMBUS ST & BROADWAY,18,0.2,6961
6.1,WEEKDAY,39.879063,-83.06397,11,1,3,STRINGTOWN RD & PARKMEAD,12,0.2,6962
9.4,WEEKDAY,39.878984,-83.063101,1,11,3,STRINGTOWN RD & PARKMEAD,12,0.3,6964
11.1,WEEKDAY,39.883456,-83.092126,4,10,3,COLUMBUS ST & BROADWAY,15,0.3,6965
1.4,WEEKDAY,39.895215,-82.929734,4,1,22,ALUM CREEK DR & CREEKWAY,5,0.0,6917
1.9,WEEKDAY,39.895053,-82.92958,0,4,4,ALUM CREEK DR & PROCLAMA,4,0.0,6918
2.0,WEEKDAY,39.895045,-82.929592,2,5,22,ALUM CREEK DR & PROCLAMA,6,0.1,6918
1.0,WEEKDAY,39.891793,-82.929851,0,2,4,ALUM CREEK DR & WHIMSWIL,2,0.0,6919
0.7,WEEKDAY,39.891843,-82.929861,1,2,22,ALUM CREEK DR & WHIMSWIL,2,0.0,6919
2.5,WEEKDAY,39.878783,-83.041776,0,5,3,STRINGTOWN RD & THISTLEW,5,0.1,6981
2.9,WEEKDAY,39.878812,-83.045479,0,5,3,STRINGTOWN RD & JACKPOT,5,0.1,6982
0.3,WEEKDAY,40.061853,-83.003233,1,0,34,MORSE RD & COLERAIN AVE,1,0.0,1461
4.1,WEEKDAY,39.987541,-83.016397,8,5,5,W 5TH AVE & MICHIGAN AVE,13,0.1,1522
5.3,WEEKDAY,40.048039,-82.912558,12,1,34,EASTON WAY & CHAGRIN DR,13,0.1,7334
5.3,WEEKDAY,40.058513,-82.932766,10,7,34,MORSE RD & CHATEAU MORSE,17,0.1,7335
0.6,WEEKDAY,40.058514,-82.932786,1,1,35,MORSE RD & CHATEAU MORSE,1,0.0,7335
1.4,WEEKDAY,40.048267,-82.911369,0,1,7,EASTON WAY & EASTON LOOP,2,0.0,7336
1.1,WEEKDAY,40.048271,-82.911362,0,2,9,EASTON WAY & EASTON LOOP,2,0.0,7336
0.1,WEEKDAY,39.981712,-83.042135,0,0,31,W 1ST AVE & AVONDALE AVE,1,0.0,7409
2.2,WEEKDAY,39.960584,-82.975019,1,4,11,BRYDEN RD & S 19TH ST,5,0.1,7410
1.3,WEEKDAY,39.994494,-83.086281,0,1,5,TRABUE RD & MCKINLEY AVE,2,0.0,7414
2.6,WEEKDAY,39.994538,-83.086465,4,0,5,TRABUE RD & MCKINLEY AVE,4,0.1,7415
1.2,WEEKDAY,39.883229,-82.883657,7,0,24,HAMILTON RD & DIRECTORS,8,0.2,7419
4.1,WEEKDAY,39.954871,-82.971097,3,10,22,S OHIO AVE & E FULTON ST,13,0.1,7383
2.4,WEEKDAY,39.934451,-82.961594,4,3,22,FREBIS AVE & ELLSWORTH A,7,0.1,7384
0.9,WEEKDAY,40.093489,-83.127899,0,1,33,485 METRO PL S,2,0.1,7385
0.7,WEEKDAY,40.093445,-83.128688,0,1,73,485 METRO PL S,1,0.1,7385
1.2,WEEKDAY,40.008576,-82.865119,1,1,25,MORRISON RD & HEMSTON DR,1,0.1,7386
0.1,WEEKDAY,40.053,-83.033603,0,0,74,OLENTANGY RIVER RD & HEN,0,0.0,7422
33.4,WEEKDAY,39.961914,-82.996037,47,20,3,S 4TH ST & E CAPITAL ST,67,0.9,7434
0.4,WEEKDAY,40.052866,-82.909265,0,1,9,STELZER RD & ALSTON ST,1,0.0,6875
2.0,WEEKDAY,40.052841,-82.909237,1,4,23,STELZER RD & ALSTON ST,4,0.0,6875
3.4,WEEKDAY,39.837787,-82.924793,1,10,22,PORT RD & SPIEGEL DR,11,0.1,6885
0.8,WEEKDAY,39.837875,-82.924686,0,1,24,PORT RD & SPIEGEL DR,2,0.1,6885
7.8,WEEKDAY,39.841806,-82.924618,1,14,22,PORT RD & ROHR RD,15,0.2,6886
1.7,WEEKDAY,39.841812,-82.9243,0,3,24,PORT RD & ROHR RD,3,0.2,6886
26.5,WEEKDAY,39.979979,-82.910711,16,23,7,VETERANS ADMINISTRATION,39,0.4,6891
0.0,WEEKDAY,40.025353,-83.076367,0,0,32,NOTTINGHAM RD & RAMSGATE,0,0.0,7235
0.2,WEEKDAY,40.025517,-83.079933,0,1,13,NOTTINGHAM RD & DORCHEST,1,0.1,7236
0.1,WEEKDAY,40.025509,-83.079875,0,0,32,NOTTINGHAM RD & DORCHEST,0,0.0,7236
0.7,WEEKDAY,40.025685,-83.08386,0,1,13,NOTTINGHAM RD & KIOKA AV,1,0.2,7237
9.1,WEEKDAY,40.057532,-82.976615,2,15,8,KARL RD & NORTHLAND PARK,17,0.1,7258
4.7,WEEKDAY,39.96934,-82.961667,6,3,11,TAYLOR AVE & E LONG ST,9,0.2,7260
0.2,WEEKDAY,40.113976,-83.011716,0,0,41,HUTCHINSON AVE & HIGH CR,0,0.0,7261
6.1,WEEKDAY,40.113987,-83.011431,10,8,102,HUTCHINSON AVE & HIGH CR,18,0.1,7261
0.8,WEEKDAY,40.055902,-82.878418,2,0,24,MORSE RD & GREENCROFT RD,2,0.0,7262
2.0,WEEKDAY,40.08013,-83.09225,3,2,33,SAWMILL RD & KAYS RD,5,0.1,7269
2.0,WEEKDAY,40.079765,-83.092464,2,3,33,SAWMILL RD & KAYS RD,5,0.1,7270
6.0,WEEKDAY,39.980557,-82.917454,3,7,7,3243 ALLEGHENY AVE,10,0.1,7272
12.3,WEEKDAY,39.980442,-82.922286,11,10,7,N GOULD RD & ALLEGHENY A,21,0.2,7273
1.4,WEEKDAY,39.977723,-82.914223,1,2,7,RUHL AVE & N KELLNER RD,3,0.0,7274
